Label,PDB,Score
1, mini_complex_2KP8_PROTOSS_native_lig.pdb,5.97722001669
0, mini_complex_ZINC08434906_lig.pdb,6.08396252663
0, mini_complex_ZINC02973109_lig.pdb,5.95140469109
0, mini_complex_ZINC08435190_lig.pdb,5.95171111092
0, mini_complex_ZINC08435034_lig.pdb,5.96659054393
0, mini_complex_ZINC08437884_lig.pdb,5.98689744003
0, mini_complex_ZINC02168339_lig.pdb,5.96384562964
0, mini_complex_ZINC00411354_lig.pdb,5.9651675774
0, mini_complex_ZINC00643487_lig.pdb,5.96165329266
0, mini_complex_ZINC08438185_lig.pdb,5.98156078963
0, mini_complex_ZINC00669589_lig.pdb,5.96582317457
0, mini_complex_ZINC08435605_lig.pdb,5.95163910216
0, mini_complex_ZINC02483499_lig.pdb,5.9524115295
0, mini_complex_ZINC02063153_lig.pdb,5.96864026373
0, mini_complex_ZINC08435356_lig.pdb,5.97574166931
0, mini_complex_ZINC02171941_lig.pdb,6.00959158606
0, mini_complex_ZINC08437964_lig.pdb,5.96471572111
0, mini_complex_ZINC00984053_lig.pdb,5.96646410349
0, mini_complex_ZINC08439647_lig.pdb,5.99111114742
0, mini_complex_ZINC08434782_lig.pdb,5.97583655488
0, mini_complex_ZINC08435579_lig.pdb,5.95415036712
0, mini_complex_ZINC08439400_lig.pdb,5.98898745681
0, mini_complex_ZINC02071782_lig.pdb,5.96262418363
0, mini_complex_ZINC02184382_lig.pdb,5.97807753425
0, mini_complex_ZINC00630388_lig.pdb,5.95945302606
0, mini_complex_ZINC08437023_lig.pdb,5.95
0, mini_complex_ZINC08438819_lig.pdb,5.95019154626
0, mini_complex_ZINC00633902_lig.pdb,5.95911181862
0, mini_complex_ZINC08434955_lig.pdb,5.95818366377
0, mini_complex_ZINC00645825_lig.pdb,5.96171586166
0, mini_complex_ZINC00662497_lig.pdb,5.95903559173
0, mini_complex_ZINC06073489_lig.pdb,6.00773801792
0, mini_complex_ZINC00387261_lig.pdb,5.95420509667
