Label,PDB,Score
1, mini_complex_1TFT_PROTOSS_native_lig.pdb,6.12011044469
0, mini_complex_ZINC06245601_lig.pdb,6.01122261431
0, mini_complex_ZINC01771078_lig.pdb,6.03401278154
0, mini_complex_ZINC00633947_lig.pdb,6.01829314932
0, mini_complex_ZINC08436903_lig.pdb,5.97856303304
0, mini_complex_ZINC02061504_lig.pdb,6.1166834419
0, mini_complex_ZINC08434849_lig.pdb,6.03049763437
0, mini_complex_ZINC08439601_lig.pdb,5.9682063184
0, mini_complex_ZINC01019586_lig.pdb,6.18067940496
0, mini_complex_ZINC00441990_lig.pdb,5.96921008756
0, mini_complex_ZINC00703110_lig.pdb,6.11585974768
0, mini_complex_ZINC00655461_lig.pdb,6.29341282142
0, mini_complex_ZINC06135987_lig.pdb,6.04552234679
0, mini_complex_ZINC00816791_lig.pdb,5.95844682303
0, mini_complex_ZINC08438416_lig.pdb,6.11716332251
0, mini_complex_ZINC00646577_lig.pdb,6.93499113546
0, mini_complex_ZINC00629164_lig.pdb,5.95
0, mini_complex_ZINC00623497_lig.pdb,5.95246101413
0, mini_complex_ZINC08438005_lig.pdb,5.96338761442
0, mini_complex_ZINC02164805_lig.pdb,6.09140845108
0, mini_complex_ZINC01017574_lig.pdb,5.98978248451
0, mini_complex_ZINC01413456_lig.pdb,5.95952220938
0, mini_complex_ZINC01012776_lig.pdb,5.96220873465
0, mini_complex_ZINC02184381_lig.pdb,5.99177909072
0, mini_complex_ZINC08439396_lig.pdb,6.21367285314
0, mini_complex_ZINC08439211_lig.pdb,5.96858256698
0, mini_complex_ZINC00693831_lig.pdb,5.9684540519
0, mini_complex_ZINC08438217_lig.pdb,5.98650491643
0, mini_complex_ZINC00643341_lig.pdb,6.01909445297
0, mini_complex_ZINC00844915_lig.pdb,5.95
0, mini_complex_ZINC06446915_lig.pdb,5.98858216221
0, mini_complex_ZINC00127464_lig.pdb,6.29106242887
0, mini_complex_ZINC01826474_lig.pdb,5.96808685512
