Label,PDB,Score
1, mini_complex_2YEL_PROTOSS_native_lig.pdb,5.97071073892
0, mini_complex_ZINC08439178_lig.pdb,5.95
0, mini_complex_ZINC00891476_lig.pdb,5.9687764429
0, mini_complex_ZINC00694378_lig.pdb,5.9672991862
0, mini_complex_ZINC00624386_lig.pdb,5.9615754486
0, mini_complex_ZINC00666441_lig.pdb,5.96254424429
0, mini_complex_ZINC08439187_lig.pdb,5.9973429207
0, mini_complex_ZINC06474570_lig.pdb,6.01958609213
0, mini_complex_ZINC00881458_lig.pdb,5.95785821396
0, mini_complex_ZINC01018842_lig.pdb,5.99067869327
0, mini_complex_ZINC00645200_lig.pdb,5.99832013118
0, mini_complex_ZINC00675355_lig.pdb,5.95694322214
0, mini_complex_ZINC02156213_lig.pdb,5.95481309465
0, mini_complex_ZINC08433435_lig.pdb,5.97914144021
0, mini_complex_ZINC02067805_lig.pdb,5.98693661307
0, mini_complex_ZINC02062325_lig.pdb,6.11173318068
0, mini_complex_ZINC00643427_lig.pdb,5.95835975335
0, mini_complex_ZINC00797549_lig.pdb,5.9652575143
0, mini_complex_ZINC02068944_lig.pdb,5.9889848967
0, mini_complex_ZINC08438262_lig.pdb,5.97448826519
0, mini_complex_ZINC08439112_lig.pdb,6.00517125904
0, mini_complex_ZINC01017579_lig.pdb,5.96497521192
0, mini_complex_ZINC08439395_lig.pdb,5.99006983931
0, mini_complex_ZINC00655537_lig.pdb,5.96785615192
0, mini_complex_ZINC02071955_lig.pdb,5.95475839063
0, mini_complex_ZINC00187217_lig.pdb,5.97968406491
0, mini_complex_ZINC06878590_lig.pdb,5.95419151498
0, mini_complex_ZINC00970786_lig.pdb,5.95077448434
0, mini_complex_ZINC00907469_lig.pdb,5.96285758854
0, mini_complex_ZINC00149203_lig.pdb,5.99543852416
0, mini_complex_ZINC02062480_lig.pdb,5.97521950841
0, mini_complex_ZINC02068705_lig.pdb,5.96853246958
0, mini_complex_ZINC08438734_lig.pdb,5.96439266542
0, mini_complex_ZINC00633668_lig.pdb,5.95828279966
0, mini_complex_ZINC00887442_lig.pdb,5.96391741195
0, mini_complex_ZINC00856250_lig.pdb,5.98934139376
0, mini_complex_ZINC02062344_lig.pdb,5.97234137129
0, mini_complex_ZINC08437938_lig.pdb,5.96245140968
0, mini_complex_ZINC02106958_lig.pdb,5.97495885234
0, mini_complex_ZINC08437845_lig.pdb,5.96484696929
0, mini_complex_ZINC00616546_lig.pdb,5.97459302358
0, mini_complex_ZINC08436990_lig.pdb,5.96033249615
0, mini_complex_ZINC00974188_lig.pdb,5.96652684135
0, mini_complex_ZINC08439342_lig.pdb,5.95849710126
0, mini_complex_ZINC00848995_lig.pdb,5.95895324001
0, mini_complex_ZINC08433145_lig.pdb,6.13993481021
0, mini_complex_ZINC00662744_lig.pdb,5.95537340047
0, mini_complex_ZINC08438597_lig.pdb,5.95221103466
