Label,PDB,Score
1, mini_complex_4G55_PROTOSS_native_lig.pdb,5.9545658349
0, mini_complex_ZINC02069028_lig.pdb,5.96383040321
0, mini_complex_ZINC00651666_lig.pdb,6.00554835121
0, mini_complex_ZINC02063370_lig.pdb,5.9644922301
0, mini_complex_ZINC00645860_lig.pdb,6.01658973445
0, mini_complex_ZINC08433326_lig.pdb,5.97876222063
0, mini_complex_ZINC08433221_lig.pdb,5.98822422734
0, mini_complex_ZINC02062325_lig.pdb,6.02717768405
0, mini_complex_ZINC08436826_lig.pdb,5.96408191221
0, mini_complex_ZINC08437680_lig.pdb,5.97030180031
0, mini_complex_ZINC08439211_lig.pdb,5.98122638576
0, mini_complex_ZINC00829304_lig.pdb,5.97314326115
0, mini_complex_ZINC02067809_lig.pdb,5.98505483068
0, mini_complex_ZINC02167211_lig.pdb,5.95
0, mini_complex_ZINC02170872_lig.pdb,5.96010549967
0, mini_complex_ZINC08435129_lig.pdb,6.00718969489
0, mini_complex_ZINC00623497_lig.pdb,5.96212721757
0, mini_complex_ZINC01472175_lig.pdb,5.96463529011
0, mini_complex_ZINC08437657_lig.pdb,5.95704859113
0, mini_complex_ZINC00703067_lig.pdb,6.03198905133
0, mini_complex_ZINC08439706_lig.pdb,5.98780312115
0, mini_complex_ZINC02062354_lig.pdb,5.9736753414
0, mini_complex_ZINC08435127_lig.pdb,5.99522276682
0, mini_complex_ZINC00666632_lig.pdb,5.97844795069
0, mini_complex_ZINC02169133_lig.pdb,6.02080707739
0, mini_complex_ZINC02169708_lig.pdb,6.01960315339
0, mini_complex_ZINC08434954_lig.pdb,6.061167416
0, mini_complex_ZINC08438359_lig.pdb,6.00491123286
0, mini_complex_ZINC00975370_lig.pdb,5.95
0, mini_complex_ZINC00626146_lig.pdb,6.01388196839
0, mini_complex_ZINC01891283_lig.pdb,5.98817422471
0, mini_complex_ZINC08438076_lig.pdb,5.96735472031
0, mini_complex_ZINC00643498_lig.pdb,6.00769217807
0, mini_complex_ZINC00865379_lig.pdb,5.98382678343
0, mini_complex_ZINC00881599_lig.pdb,6.00205279183
