Label,PDB,Score
1, mini_complex_1R6N_PROTOSS_native_lig.pdb,5.98663556034
0, mini_complex_ZINC06474045_lig.pdb,5.97109266078
0, mini_complex_ZINC02164834_lig.pdb,5.96902666764
0, mini_complex_ZINC08433088_lig.pdb,6.00544571076
0, mini_complex_ZINC08436973_lig.pdb,5.95
0, mini_complex_ZINC01012772_lig.pdb,5.96380415592
0, mini_complex_ZINC02070767_lig.pdb,5.95907779723
0, mini_complex_ZINC07101974_lig.pdb,5.97824575944
0, mini_complex_ZINC08439819_lig.pdb,5.96180856265
0, mini_complex_ZINC00897337_lig.pdb,5.9577852189
0, mini_complex_ZINC02067800_lig.pdb,5.95817709504
0, mini_complex_ZINC02062255_lig.pdb,5.96068791258
0, mini_complex_ZINC08435487_lig.pdb,6.00082179771
0, mini_complex_ZINC08433191_lig.pdb,5.96383910216
0, mini_complex_ZINC08435511_lig.pdb,5.95238533501
0, mini_complex_ZINC01018840_lig.pdb,5.9783490847
0, mini_complex_ZINC00730199_lig.pdb,5.95985205399
0, mini_complex_ZINC06446604_lig.pdb,6.38807486411
0, mini_complex_ZINC01796007_lig.pdb,5.95782391072
0, mini_complex_ZINC00969280_lig.pdb,5.96496115672
0, mini_complex_ZINC00651647_lig.pdb,5.95576449984
0, mini_complex_ZINC08434900_lig.pdb,6.08456472258
0, mini_complex_ZINC08439315_lig.pdb,6.01517470481
0, mini_complex_ZINC00659329_lig.pdb,5.95443498217
0, mini_complex_ZINC08433328_lig.pdb,5.9515424928
0, mini_complex_ZINC08439822_lig.pdb,5.96369108791
0, mini_complex_ZINC08439353_lig.pdb,5.96074195883
0, mini_complex_ZINC08434958_lig.pdb,5.95632081563
0, mini_complex_ZINC02070149_lig.pdb,5.95108970004
0, mini_complex_ZINC00627339_lig.pdb,5.96529674904
0, mini_complex_ZINC01013175_lig.pdb,5.95908358694
0, mini_complex_ZINC00786236_lig.pdb,5.95992140257
0, mini_complex_ZINC05918870_lig.pdb,5.95496014458
0, mini_complex_ZINC02171957_lig.pdb,5.96577255816
0, mini_complex_ZINC08435237_lig.pdb,5.99755970774
0, mini_complex_ZINC00655453_lig.pdb,5.95
0, mini_complex_ZINC08437725_lig.pdb,5.95374630436
0, mini_complex_ZINC02162861_lig.pdb,5.9592721493
0, mini_complex_ZINC08438359_lig.pdb,5.97367448611
0, mini_complex_ZINC00723954_lig.pdb,5.9562023605
0, mini_complex_ZINC02184444_lig.pdb,5.96140337889
0, mini_complex_ZINC08433417_lig.pdb,5.95976882206
0, mini_complex_ZINC01802703_lig.pdb,5.9614395918
0, mini_complex_ZINC02071284_lig.pdb,5.95819679209
0, mini_complex_ZINC00629164_lig.pdb,5.95
0, mini_complex_ZINC00890625_lig.pdb,5.95043498217
0, mini_complex_ZINC00715097_lig.pdb,5.961780103
0, mini_complex_ZINC08439461_lig.pdb,6.03310608918
0, mini_complex_ZINC01480424_lig.pdb,5.9564124176
0, mini_complex_ZINC08437364_lig.pdb,5.98154059662
0, mini_complex_ZINC00675732_lig.pdb,6.03269924414
0, mini_complex_ZINC08439041_lig.pdb,5.96476495646
0, mini_complex_ZINC02068760_lig.pdb,6.03377314509
0, mini_complex_ZINC08435474_lig.pdb,5.95728121502
0, mini_complex_ZINC08438103_lig.pdb,5.96265399106
0, mini_complex_ZINC00968794_lig.pdb,5.96294600764
0, mini_complex_ZINC00646537_lig.pdb,5.95996536533
0, mini_complex_ZINC08435645_lig.pdb,6.04344476608
0, mini_complex_ZINC02070961_lig.pdb,6.03291680825
0, mini_complex_ZINC06143751_lig.pdb,5.96319342206
0, mini_complex_ZINC00675997_lig.pdb,5.97337859773
0, mini_complex_ZINC00623937_lig.pdb,5.95258825029
0, mini_complex_ZINC08435128_lig.pdb,5.98965790365
0, mini_complex_ZINC08435493_lig.pdb,5.97739613816
0, mini_complex_ZINC00675966_lig.pdb,5.97124342042
0, mini_complex_ZINC00659339_lig.pdb,5.9505436975
0, mini_complex_ZINC00625398_lig.pdb,5.95324688726
0, mini_complex_ZINC01805305_lig.pdb,5.96670176335
0, mini_complex_ZINC08435144_lig.pdb,5.95
0, mini_complex_ZINC02163067_lig.pdb,5.99702861159
0, mini_complex_ZINC08433233_lig.pdb,5.98190068413
0, mini_complex_ZINC00646574_lig.pdb,5.9525436975
0, mini_complex_ZINC00883021_lig.pdb,5.96589117592
0, mini_complex_ZINC00624377_lig.pdb,5.95372690743
0, mini_complex_ZINC02163530_lig.pdb,5.97248810192
0, mini_complex_ZINC08439356_lig.pdb,5.96880552352
0, mini_complex_ZINC02067847_lig.pdb,6.02267617804
0, mini_complex_ZINC00869085_lig.pdb,5.98547136606
0, mini_complex_ZINC00856396_lig.pdb,5.95754865928
0, mini_complex_ZINC08436975_lig.pdb,5.95733377832
0, mini_complex_ZINC08435476_lig.pdb,5.95691824399
0, mini_complex_ZINC00857147_lig.pdb,5.95
0, mini_complex_ZINC01011569_lig.pdb,5.96657100887
0, mini_complex_ZINC00702465_lig.pdb,5.95793389892
0, mini_complex_ZINC00631391_lig.pdb,5.95954441326
0, mini_complex_ZINC06194681_lig.pdb,5.95409925891
0, mini_complex_ZINC00971749_lig.pdb,5.95380774393
0, mini_complex_ZINC08439045_lig.pdb,5.97273043505
0, mini_complex_ZINC08435285_lig.pdb,5.97482303407
0, mini_complex_ZINC00643502_lig.pdb,5.95204677623
0, mini_complex_ZINC08436829_lig.pdb,6.00445940986
0, mini_complex_ZINC08435289_lig.pdb,5.99081210327
0, mini_complex_ZINC00907609_lig.pdb,5.983343012
0, mini_complex_ZINC08434818_lig.pdb,5.95710486522
0, mini_complex_ZINC00624095_lig.pdb,5.96998518952
0, mini_complex_ZINC02155837_lig.pdb,5.96240920246
0, mini_complex_ZINC06446903_lig.pdb,5.95
0, mini_complex_ZINC08433152_lig.pdb,5.96492656313
0, mini_complex_ZINC00630228_lig.pdb,5.96373692712
0, mini_complex_ZINC08435143_lig.pdb,5.95958275632
0, mini_complex_ZINC08434779_lig.pdb,5.96176435223
0, mini_complex_ZINC01011181_lig.pdb,5.99888114457
0, mini_complex_ZINC08433104_lig.pdb,5.96734494197
0, mini_complex_ZINC08435652_lig.pdb,5.95870851796
0, mini_complex_ZINC08433304_lig.pdb,5.95262626658
0, mini_complex_ZINC08439212_lig.pdb,6.03661260574
0, mini_complex_ZINC08437020_lig.pdb,5.97295018005
0, mini_complex_ZINC00645295_lig.pdb,5.96358442453
0, mini_complex_ZINC00702695_lig.pdb,5.96680989253
0, mini_complex_ZINC02106334_lig.pdb,5.9505436975
0, mini_complex_ZINC00630239_lig.pdb,5.95632096149
0, mini_complex_ZINC00646876_lig.pdb,5.98953263578
0, mini_complex_ZINC08437944_lig.pdb,5.95174781748
0, mini_complex_ZINC08434874_lig.pdb,5.97537318677
0, mini_complex_ZINC02063370_lig.pdb,5.95328971278
0, mini_complex_ZINC00659345_lig.pdb,5.9564670921
