Label,PDB,Score
1, mini_complex_1PW6_PROTOSS_native_lig.pdb,5.96767557594
0, mini_complex_ZINC08437156_lig.pdb,5.96376179698
0, mini_complex_ZINC00633792_lig.pdb,5.96520130332
0, mini_complex_ZINC00970963_lig.pdb,5.96079103962
0, mini_complex_ZINC02069936_lig.pdb,5.99204114251
0, mini_complex_ZINC00970849_lig.pdb,5.96535427835
0, mini_complex_ZINC00623316_lig.pdb,6.01658343015
0, mini_complex_ZINC02062493_lig.pdb,6.00815857414
0, mini_complex_ZINC02184592_lig.pdb,6.02718033663
0, mini_complex_ZINC08433320_lig.pdb,5.97222787582
0, mini_complex_ZINC00625191_lig.pdb,5.96417059508
0, mini_complex_ZINC08437365_lig.pdb,5.95
0, mini_complex_ZINC00663241_lig.pdb,5.95689283388
0, mini_complex_ZINC08438172_lig.pdb,5.99714862116
0, mini_complex_ZINC08435017_lig.pdb,5.98258966387
0, mini_complex_ZINC02067541_lig.pdb,5.97592935871
0, mini_complex_ZINC08437938_lig.pdb,5.95606086742
0, mini_complex_ZINC00702465_lig.pdb,5.95369139888
0, mini_complex_ZINC05918221_lig.pdb,5.9839769147
0, mini_complex_ZINC01761882_lig.pdb,5.97505982188
0, mini_complex_ZINC00088170_lig.pdb,5.95512243091
0, mini_complex_ZINC01902382_lig.pdb,5.9823326287
0, mini_complex_ZINC01013299_lig.pdb,5.99799257333
0, mini_complex_ZINC00666178_lig.pdb,5.95811183888
0, mini_complex_ZINC00624691_lig.pdb,5.95753727247
0, mini_complex_ZINC08435162_lig.pdb,5.95463532968
0, mini_complex_ZINC01801792_lig.pdb,5.97472819695
0, mini_complex_ZINC00633953_lig.pdb,5.96526874422
0, mini_complex_ZINC00868901_lig.pdb,5.96325229941
0, mini_complex_ZINC00880467_lig.pdb,5.95942696231
0, mini_complex_ZINC08438162_lig.pdb,5.98398665365
0, mini_complex_ZINC08439048_lig.pdb,5.9611353581
0, mini_complex_ZINC08433311_lig.pdb,5.96172717597
0, mini_complex_ZINC00617102_lig.pdb,6.01949682085
0, mini_complex_ZINC00646442_lig.pdb,5.96371960213
0, mini_complex_ZINC00645531_lig.pdb,5.96143158214
0, mini_complex_ZINC00976267_lig.pdb,5.97485922454
0, mini_complex_ZINC08437631_lig.pdb,6.07054109866
0, mini_complex_ZINC08434850_lig.pdb,5.96075057327
0, mini_complex_ZINC08435326_lig.pdb,5.98292327311
0, mini_complex_ZINC00881552_lig.pdb,5.97738296978
0, mini_complex_ZINC01019683_lig.pdb,5.97776307365
0, mini_complex_ZINC08433221_lig.pdb,5.98784449357
0, mini_complex_ZINC08433190_lig.pdb,5.98117081979
0, mini_complex_ZINC00646577_lig.pdb,6.0053937917
0, mini_complex_ZINC08434779_lig.pdb,5.97901150192
0, mini_complex_ZINC08435234_lig.pdb,5.95345556141
0, mini_complex_ZINC00328721_lig.pdb,5.98076633258
0, mini_complex_ZINC01019220_lig.pdb,6.04728730589
0, mini_complex_ZINC00970719_lig.pdb,6.02550135505
0, mini_complex_ZINC00194823_lig.pdb,5.96115004564
0, mini_complex_ZINC08437448_lig.pdb,5.99655068591
0, mini_complex_ZINC08439403_lig.pdb,5.99191098741
0, mini_complex_ZINC02062344_lig.pdb,6.00601883275
0, mini_complex_ZINC01891206_lig.pdb,5.96193854911
0, mini_complex_ZINC00627551_lig.pdb,5.95614422862
0, mini_complex_ZINC00877702_lig.pdb,5.96746828995
0, mini_complex_ZINC01480424_lig.pdb,6.05119380744
0, mini_complex_ZINC08437658_lig.pdb,5.99902414346
0, mini_complex_ZINC08438670_lig.pdb,5.958281121
0, mini_complex_ZINC06407301_lig.pdb,6.02604593679
0, mini_complex_ZINC08438369_lig.pdb,5.96729273195
0, mini_complex_ZINC08437077_lig.pdb,6.04854769659
0, mini_complex_ZINC01754310_lig.pdb,6.00007457229
0, mini_complex_ZINC01882830_lig.pdb,5.99722432259
0, mini_complex_ZINC08435049_lig.pdb,5.94752878745
0, mini_complex_ZINC02062178_lig.pdb,5.96508046107
0, mini_complex_ZINC08435028_lig.pdb,6.22456569617
0, mini_complex_ZINC08435140_lig.pdb,5.97186617975
0, mini_complex_ZINC08434966_lig.pdb,5.96982115783
0, mini_complex_ZINC08435596_lig.pdb,5.97278379129
0, mini_complex_ZINC08437570_lig.pdb,5.96025042374
0, mini_complex_ZINC08439818_lig.pdb,5.95236217528
0, mini_complex_ZINC02071445_lig.pdb,6.01624386875
0, mini_complex_ZINC01788635_lig.pdb,6.01198351657
0, mini_complex_ZINC08435189_lig.pdb,5.99596929831
0, mini_complex_ZINC00976249_lig.pdb,5.96888164041
0, mini_complex_ZINC00622925_lig.pdb,5.98136926913
0, mini_complex_ZINC08437779_lig.pdb,5.95375248909
0, mini_complex_ZINC08437418_lig.pdb,5.95746330534
0, mini_complex_ZINC08439366_lig.pdb,6.07573158423
0, mini_complex_ZINC00787054_lig.pdb,5.97085189135
0, mini_complex_ZINC05687815_lig.pdb,5.99129850537
0, mini_complex_ZINC00848672_lig.pdb,6.05610940407
0, mini_complex_ZINC00623995_lig.pdb,5.95073751753
0, mini_complex_ZINC00881863_lig.pdb,5.95
0, mini_complex_ZINC08436811_lig.pdb,5.97351685547
0, mini_complex_ZINC00666327_lig.pdb,5.9701009311
0, mini_complex_ZINC08434978_lig.pdb,5.95847369767
0, mini_complex_ZINC08434974_lig.pdb,6.07664894518
0, mini_complex_ZINC08437469_lig.pdb,5.97210920008
0, mini_complex_ZINC08435553_lig.pdb,6.02680320618
0, mini_complex_ZINC00857147_lig.pdb,5.95301186391
0, mini_complex_ZINC08438177_lig.pdb,6.02689464556
0, mini_complex_ZINC08433258_lig.pdb,5.98288839585
0, mini_complex_ZINC02163126_lig.pdb,6.00615585291
0, mini_complex_ZINC08438933_lig.pdb,5.99604422875
0, mini_complex_ZINC00676399_lig.pdb,5.95
0, mini_complex_ZINC08439415_lig.pdb,5.96403500499
0, mini_complex_ZINC08437037_lig.pdb,5.98258375182
0, mini_complex_ZINC08435064_lig.pdb,6.03499911798
