Label,PDB,Score
1, mini_complex_3GK1_PROTOSS_native_lig.pdb,5.97593720816
0, mini_complex_ZINC00677461_lig.pdb,5.98421474117
0, mini_complex_ZINC08438088_lig.pdb,6.02553175542
0, mini_complex_ZINC02063121_lig.pdb,5.97712925553
0, mini_complex_ZINC08439112_lig.pdb,6.12420419124
0, mini_complex_ZINC00655412_lig.pdb,6.1077586518
0, mini_complex_ZINC02063284_lig.pdb,6.03569928984
0, mini_complex_ZINC00350684_lig.pdb,6.01604610056
0, mini_complex_ZINC02170769_lig.pdb,6.00679921057
0, mini_complex_ZINC08433412_lig.pdb,6.01976391048
0, mini_complex_ZINC08440797_lig.pdb,6.11784428981
0, mini_complex_ZINC00727935_lig.pdb,5.96360328707
0, mini_complex_ZINC00787054_lig.pdb,5.98620958847
0, mini_complex_ZINC08440502_lig.pdb,6.00880617496
0, mini_complex_ZINC00702307_lig.pdb,6.15452269008
0, mini_complex_ZINC00623937_lig.pdb,5.95818973858
0, mini_complex_ZINC08439178_lig.pdb,6.13021280521
0, mini_complex_ZINC08439791_lig.pdb,5.9672590969
0, mini_complex_ZINC08435358_lig.pdb,6.07932613843
0, mini_complex_ZINC00624470_lig.pdb,5.97589618349
0, mini_complex_ZINC03066739_lig.pdb,5.99492213866
0, mini_complex_ZINC08437987_lig.pdb,6.03451409102
0, mini_complex_ZINC00630388_lig.pdb,5.98076485954
0, mini_complex_ZINC00788120_lig.pdb,6.03121870269
0, mini_complex_ZINC00723954_lig.pdb,5.96831613762
0, mini_complex_ZINC02900087_lig.pdb,5.96198743353
0, mini_complex_ZINC00694230_lig.pdb,6.03228001962
0, mini_complex_ZINC02070425_lig.pdb,6.04347885464
0, mini_complex_ZINC08433126_lig.pdb,5.99630651369
0, mini_complex_ZINC08442171_lig.pdb,5.96636225406
0, mini_complex_ZINC00663241_lig.pdb,5.97213105025
0, mini_complex_ZINC08435339_lig.pdb,5.97306270682
0, mini_complex_ZINC08442168_lig.pdb,6.01705329818
0, mini_complex_ZINC08435487_lig.pdb,6.16167101092
0, mini_complex_ZINC00285987_lig.pdb,6.02062786715
0, mini_complex_ZINC00702231_lig.pdb,5.99730821305
0, mini_complex_ZINC00626146_lig.pdb,6.23585212497
0, mini_complex_ZINC00623269_lig.pdb,5.9615329029
0, mini_complex_ZINC00633686_lig.pdb,5.95778305038
0, mini_complex_ZINC08437368_lig.pdb,5.95639151498
0, mini_complex_ZINC00669667_lig.pdb,6.01893917277
0, mini_complex_ZINC08442136_lig.pdb,6.03427212722
0, mini_complex_ZINC00862108_lig.pdb,5.95689395479
0, mini_complex_ZINC00633925_lig.pdb,5.95248856679
0, mini_complex_ZINC08439131_lig.pdb,5.98776035088
0, mini_complex_ZINC00857096_lig.pdb,5.98510890394
0, mini_complex_ZINC08438378_lig.pdb,5.98384304057
0, mini_complex_ZINC08441631_lig.pdb,6.00998775669
0, mini_complex_ZINC00645295_lig.pdb,5.96769512675
0, mini_complex_ZINC06473877_lig.pdb,6.0325218355
0, mini_complex_ZINC00693648_lig.pdb,5.99179226882
0, mini_complex_ZINC08440917_lig.pdb,5.95079496661
0, mini_complex_ZINC00624115_lig.pdb,5.98906073328
0, mini_complex_ZINC08442163_lig.pdb,5.95350729405
0, mini_complex_ZINC08437954_lig.pdb,5.95301186391
0, mini_complex_ZINC02064389_lig.pdb,6.02192143695
0, mini_complex_ZINC01011181_lig.pdb,5.98737410578
0, mini_complex_ZINC02072006_lig.pdb,5.98901499476
0, mini_complex_ZINC00702416_lig.pdb,5.98840804302
0, mini_complex_ZINC08435122_lig.pdb,5.95
0, mini_complex_ZINC08441387_lig.pdb,5.95
0, mini_complex_ZINC05520252_lig.pdb,5.99065845763
0, mini_complex_ZINC00887442_lig.pdb,5.97159150859
