Label,PDB,Score
1, mini_complex_4GQ4_PROTOSS_native_lig.pdb,5.9738673796
0, mini_complex_ZINC03770288_lig.pdb,5.99381158323
0, mini_complex_ZINC08435159_lig.pdb,6.00134094976
0, mini_complex_ZINC00666409_lig.pdb,5.9660955982
0, mini_complex_ZINC01011746_lig.pdb,6.06857710023
0, mini_complex_ZINC08434987_lig.pdb,6.02765431075
0, mini_complex_ZINC00883750_lig.pdb,6.02715402386
0, mini_complex_ZINC08433094_lig.pdb,6.00321485618
0, mini_complex_ZINC00907402_lig.pdb,5.96108231491
0, mini_complex_ZINC08438932_lig.pdb,5.95
0, mini_complex_ZINC08437076_lig.pdb,5.94653844025
0, mini_complex_ZINC02758246_lig.pdb,5.96608327502
0, mini_complex_ZINC00702490_lig.pdb,5.96480325995
0, mini_complex_ZINC02061238_lig.pdb,5.95
0, mini_complex_ZINC02184584_lig.pdb,6.01834721708
0, mini_complex_ZINC00660936_lig.pdb,5.95951497775
0, mini_complex_ZINC00663241_lig.pdb,5.95
0, mini_complex_ZINC08434824_lig.pdb,6.09226815295
0, mini_complex_ZINC08433435_lig.pdb,5.96719688738
0, mini_complex_ZINC00857096_lig.pdb,5.97023048936
0, mini_complex_ZINC08438734_lig.pdb,5.96447780024
0, mini_complex_ZINC08438783_lig.pdb,5.96920442217
0, mini_complex_ZINC01700294_lig.pdb,5.98137181281
0, mini_complex_ZINC05918459_lig.pdb,6.01571031381
0, mini_complex_ZINC00702247_lig.pdb,6.07806285474
0, mini_complex_ZINC00793873_lig.pdb,5.96556535148
0, mini_complex_ZINC02064354_lig.pdb,5.96502672746
0, mini_complex_ZINC01801792_lig.pdb,5.96469589868
0, mini_complex_ZINC08438077_lig.pdb,5.9643275082
0, mini_complex_ZINC06194338_lig.pdb,5.95600513621
0, mini_complex_ZINC06996433_lig.pdb,5.95234987747
0, mini_complex_ZINC08434877_lig.pdb,5.9809855504
0, mini_complex_ZINC01018842_lig.pdb,5.97677373178
0, mini_complex_ZINC08438223_lig.pdb,5.9672958943
0, mini_complex_ZINC08437904_lig.pdb,5.95728121502
0, mini_complex_ZINC00147704_lig.pdb,5.95764099193
0, mini_complex_ZINC08438103_lig.pdb,5.98056647269
0, mini_complex_ZINC00857521_lig.pdb,5.98042622482
0, mini_complex_ZINC08438112_lig.pdb,5.98799871117
0, mini_complex_ZINC08439212_lig.pdb,5.99155559296
0, mini_complex_ZINC02237028_lig.pdb,5.99840855583
0, mini_complex_ZINC08439008_lig.pdb,5.96934492833
